DateTime,VehicleID,X,Y,Longitude,Latitude,Speed,Acceleration,FuelConsumption,CO2Emission,TravelTime,ActionId,ActionName,ActionParam,ActionDuration,LaneMaxSpeed,Neighbors,AllowedSpeed,VehicleAdded,VehicleAddedAhead,VehicleAddedBehind,ActionVehicleAhead,ActionVehicleBehind
14,veh1,0.0,0.0,0.0,0.0,0.0,0.0,152515.95063143357,478181.31376508856,86.0,0,Aucune,0.0,0,0.0,0,0.0,2,1,1,0,0
38,veh1,635.9298511795245,605.6171178306932,1.469426754740998,43.565310512513165,11.441682011894288,-1.4510263970587385,153997.6039486022,482827.75948073715,81.0,2,decelerate,2.9352110186584657,10,16.66,1,15.632078,2,1,1,1,0
52,veh1,548.7084578519097,725.3671295345313,1.4683197789628124,43.56637391697404,7.740878176541816,-4.0,156515.20437461988,490719.91987550276,85.0,2,decelerate,6.637522384589665,5,16.66,2,15.632078,3,2,1,2,0
49,veh1,575.7110243956814,685.607832988616,1.4686631005707287,43.56602052313365,12.794756404748572,0.133410684208652,158727.85163157718,497657.7326908878,87.0,2,decelerate,3.3799880894054053,8,16.66,2,15.632078,3,3,0,0,3
11,veh1,0.0,0.0,0.0,0.0,0.0,0.0,129201.46066461089,405081.57828643586,102.0,0,Aucune,0.0,0,0.0,0,0.0,7,5,2,0,0
48,veh1,653.6743790641993,544.7838388671538,1.4696602678161752,43.564765894353414,13.84662068023719,-2.2055196738801897,161256.47491855075,505584.11007352645,104.0,2,decelerate,4.507868966458439,9,16.66,1,15.632078,9,7,2,0,2
11,veh1,0.0,0.0,0.0,0.0,0.0,0.0,173142.45121145833,542849.3737383634,104.0,0,Aucune,0.0,0,0.0,0,0.0,8,6,2,0,0
18,veh1,547.9203433247234,521.222512010666,1.4683565906908378,43.56453628585983,13.765005722820476,2.5488965875684,152737.9079018546,478876.68550904165,82.0,2,decelerate,9.877405882045696,19,27.78,3,18.766000000000002,3,2,1,1,2
42,veh1,678.3256810425412,576.2034442602248,1.4699582489554213,43.5650527865738,14.212670205191095,-4.0,143908.56611034504,451193.5945684204,86.0,2,decelerate,9.68808445171273,19,16.66,1,15.632078,6,4,2,3,0
34,veh1,634.161935470153,606.1719030951404,1.4694047443443072,43.565315213086095,15.548677066942826,1.3583370453478416,159473.26091470744,499995.7981777124,78.0,2,decelerate,4.722030633484458,11,16.66,1,15.632078,2,1,1,1,0
46,veh1,655.3946224511718,544.093665803904,1.469681718747642,43.56475996720423,11.680809225432437,1.146672117891157,132117.303317082,414223.32461517525,100.0,2,decelerate,12.723348386942332,18,16.66,1,15.632078,8,6,2,0,2
43,veh1,575.8143723033279,685.4534693940739,1.4686644150700487,43.56601915084975,14.66224419133179,-4.0,157161.79822158808,492743.07847453153,103.0,2,decelerate,3.4405773196582192,9,16.66,2,15.632078,6,2,4,0,2
24,veh1,604.9713414337573,558.5022016360435,1.469054280809139,43.56488130013837,5.0555215460131535,-4.0,150526.7975629398,471944.0639803933,82.0,2,decelerate,7.122079998060184,11,27.78,4,18.766000000000002,4,2,2,1,1
65,veh1,515.0132103354056,797.6871099762551,1.4678861769312181,43.56701927700248,13.989263018610469,9.415453787660226,155169.57242945005,486501.40965356125,85.0,2,decelerate,7.608331770453201,5,16.66,1,15.632078,2,2,0,1,0
53,veh1,610.1351419709777,562.1217074823027,1.469117374627283,43.56491473532458,5.809892732161211,1.1961486266427457,163228.95653086176,511767.44367271045,105.0,2,decelerate,5.701040395190411,11,27.78,5,18.766000000000002,14,8,6,1,2
31,veh1,554.5089974739484,525.9106165716825,1.468437077179218,43.56457957617618,7.937684444668633,3.150024126119053,171044.4148750277,536271.1899455222,103.0,2,decelerate,5.554807397608116,12,27.78,1,18.766000000000002,8,5,3,4,0
28,veh1,0.0,0.0,0.0,0.0,0.0,0.0,166646.89425998606,522484.264753846,100.0,0,Aucune,0.0,0,0.0,0,0.0,15,10,5,0,0
60,veh1,485.8140104342004,796.8103380417376,1.4675249283224463,43.56700653979278,17.928383283255624,4.064043485559523,135753.2844854455,425625.8308728968,73.0,2,decelerate,14.54567411142072,12,12.14,1,11.390962,0,0,0,2,0
19,veh1,0.0,0.0,0.0,0.0,0.0,0.0,149373.63655875713,468327.37301980914,98.0,0,Aucune,0.0,0,0.0,0,0.0,8,6,2,0,0
15,veh1,0.0,0.0,0.0,0.0,0.0,0.0,155043.33286677892,486104.17484264105,99.0,0,Aucune,0.0,0,0.0,0,0.0,12,6,6,0,0
36,veh1,645.8602820790618,548.8339757186669,1.4695626196980769,43.56480105452338,18.003458359539643,4.830124038326602,145969.2185215103,457655.2557057939,88.0,2,decelerate,12.400475769954665,7,16.66,1,15.632078,5,3,2,0,2
37,veh1,657.8239898974384,543.5577807232264,1.4697119122408304,43.56475554630999,16.260957715726406,1.3035978071735634,128861.3352321539,404017.01967662206,90.0,2,decelerate,10.401634558286984,17,16.66,1,15.632078,5,3,2,0,2
34,veh1,582.1372084832368,544.1590870459063,1.468774904099059,43.56474841205593,6.195770321774679,-4.0,137483.59405255213,431047.1109399791,100.0,2,decelerate,14.784333535939359,18,27.78,5,18.766000000000002,9,7,2,3,0
30,veh1,671.482604939078,546.5233799729235,1.4698803064745452,43.56478450298543,18.17058001685329,3.2878568733576685,137673.6482321331,431647.16535468,79.0,2,decelerate,8.722291677978554,16,16.66,1,15.632078,3,1,2,1,1
43,veh1,611.3511727094491,563.6587879274953,1.4691320765837217,43.564928772149734,6.788472298644595,3.7905221276810273,142226.83776880498,445919.9116642963,102.0,2,decelerate,10.767609243966735,7,27.78,4,18.766000000000002,9,8,1,1,2
12,veh1,0.0,0.0,0.0,0.0,0.0,0.0,163539.09559083878,512742.1498355959,86.0,0,Aucune,0.0,0,0.0,0,0.0,4,3,1,0,0
36,veh1,669.7330111492589,585.5512421032668,1.4698497558573589,43.565135502124406,12.499057666303742,-4.0,137993.7952733031,432649.159538072,81.0,2,decelerate,12.573454775437437,15,26.3,1,18.766000000000002,4,2,2,1,1
37,veh1,605.173183827549,643.242738987389,1.469037458225345,43.565644081251854,14.192734861917796,-4.0,154296.74474642874,483766.0571855386,79.0,2,decelerate,2.220179002812907,8,16.66,2,15.632078,1,1,0,1,0
66,veh1,551.9603810932086,720.7197816741555,1.468361093316706,43.566332625728464,6.927778973988703,-4.0,152571.97003489427,478356.58846893616,99.0,2,decelerate,3.6555837722221796,8,16.66,4,15.632078,10,5,5,3,1
16,veh1,0.0,0.0,0.0,0.0,0.0,0.0,161209.20769536725,505435.19091614534,102.0,0,Aucune,0.0,0,0.0,0,0.0,8,5,3,0,0
68,veh1,484.3438768638572,800.2365858515473,1.4675059479282588,43.56703713535063,10.796655725531572,0.06958455245177753,135188.33930112954,423853.0718505905,87.0,2,decelerate,12.086740701680132,19,12.14,1,11.390962,8,2,6,2,0
38,veh1,653.767894669359,544.7463197857475,1.4696614339285028,43.56476557214277,15.602683963438764,0.645324054885922,146884.46940251897,460523.2351947523,98.0,2,decelerate,10.99019719685544,11,16.66,1,15.632078,10,3,7,0,2
25,veh1,620.2840424979685,570.6085571100149,1.4692410659919344,43.56499280773414,7.368837592517439,-1.9961138939962346,162358.00068749615,509039.15494125616,78.0,2,decelerate,11.933239773946239,8,27.78,4,18.766000000000002,7,0,7,0,2
56,veh1,508.61794265495996,811.6491059001718,1.4678038255419457,43.5671438873427,14.93118263705075,0.023530006463252207,130683.52895924066,409731.4566587779,82.0,2,decelerate,2.481442163995239,19,16.66,1,15.632078,1,0,1,1,0
27,veh1,638.6259818944694,555.5462035370192,1.469471541571452,43.56486027213372,14.404290627811491,6.303468102123588,136444.60482937816,427792.77439418423,76.0,2,decelerate,9.995185401978333,18,16.66,1,15.632078,1,0,1,0,1
42,veh1,645.9197376967414,548.7970424757542,1.46956336407409,43.564800731941915,11.420242813621696,-1.0703128375348996,140229.61565349484,439659.4849149209,99.0,2,decelerate,7.418492925704033,8,16.66,1,15.632078,10,6,4,0,2
41,veh1,539.9010274690199,514.2002557237709,1.4682589277440317,43.56447174853553,8.171449967713432,3.376851372061906,160048.0365022815,501795.5042194968,104.0,2,decelerate,3.7914269644146414,7,27.78,3,18.766000000000002,15,11,4,2,3
19,veh1,538.2059466312269,511.82565636210836,1.4682384873759715,43.56445009365101,13.498540802573736,3.6555473557211187,142686.77226572923,447359.09757899714,100.0,2,decelerate,11.972159591151634,8,27.78,3,18.766000000000002,10,2,8,1,2
16,veh1,0.0,0.0,0.0,0.0,0.0,0.0,175242.69666434138,549435.173626246,103.0,0,Aucune,0.0,0,0.0,0,0.0,13,7,6,0,0
50,veh1,561.0341916277572,707.5468554661874,1.4684764189334008,43.56621556159263,12.391881427993841,2.292239613739129,151127.6386626906,473827.84855330153,81.0,2,decelerate,10.278329869568019,14,16.66,1,15.632078,3,3,0,2,1
45,veh1,584.1602986060126,545.4847694583146,1.468799644136387,43.56476067996041,5.962038980640477,-1.3928912343791913,145164.0196983153,455129.59651684214,103.0,2,decelerate,2.029316933490948,9,27.78,5,18.766000000000002,15,11,4,3,1
62,veh1,581.7084735046315,676.6498596379868,1.4687393830293576,43.56594088721395,11.815908238528111,-0.36464168690263143,156409.5169037493,490387.80990902305,104.0,2,decelerate,9.056229022069683,6,16.66,4,15.632078,10,6,4,1,2
38,veh1,670.1915105034481,545.9495602237547,1.4698644557120581,43.56477912410753,12.100645978850483,-4.0,144575.63060477324,453284.46489577135,99.0,2,decelerate,7.826207304615367,6,16.66,1,15.632078,7,4,3,3,0
63,veh1,604.0762379717413,644.7740764720265,1.4690235305807606,43.56565768291568,16.178761810701342,0.7460520358290523,159654.01456354145,500559.7933488375,100.0,2,decelerate,3.0547479352943503,8,16.66,3,15.632078,12,8,4,2,0
50,veh1,579.4405511430234,542.3920321984889,1.4687419271344362,43.564732059669645,6.301497766614316,0.9087321668163231,156964.72015811567,492128.35780841217,105.0,2,decelerate,4.894859783475869,5,27.78,5,18.766000000000002,15,8,7,3,1
47,veh1,617.1335107072204,569.277218874523,1.4692023712333664,43.564980302114044,3.912510451727761,-2.12073211812145,146384.8943802673,458956.7965766285,101.0,2,decelerate,10.136593371808392,6,27.78,5,18.766000000000002,14,9,5,0,2
70,veh1,525.7134388533605,768.4642837584297,1.4680252998028371,43.56675801855528,9.798939857596608,5.649464822086718,143878.9862551139,451099.90388899116,97.0,2,decelerate,9.896568718172512,7,16.66,1,15.632078,11,5,6,2,1
70,veh1,572.8856587779425,689.8278854558757,1.4686271642496491,43.56605803916273,9.594523354446704,-0.9967128016587186,151686.11620430797,475577.5050856732,96.0,2,decelerate,9.550856414446542,20,16.66,3,15.632078,14,8,6,0,3
50,veh1,640.9321605287387,552.9009390000242,1.4695006910564326,43.56483684439652,15.573614315766843,5.8880864631224945,150538.78233841073,471981.09450183564,106.0,2,decelerate,3.262575927589501,20,16.66,1,15.632078,14,8,6,0,2
12,veh1,0.0,0.0,0.0,0.0,0.0,0.0,158778.41896825292,497816.4732379152,81.0,0,Aucune,0.0,0,0.0,0,0.0,2,2,0,0,0
57,veh1,672.84468528139,584.0980955557408,1.4698886043785333,43.56512293799505,14.089706740048351,-0.6119910073786112,167810.34798086583,526132.4266420064,103.0,2,decelerate,13.60067339160607,5,26.3,1,18.766000000000002,14,7,7,4,0
34,veh1,588.212801740331,548.138876828758,1.4688492018824637,43.564785241487705,3.1403463116744437,-2.9379429823929524,183674.53399855527,575869.9980298884,101.0,2,decelerate,4.789776612432963,14,27.78,5,18.766000000000002,14,7,7,3,0
67,veh1,393.4414043153259,731.8727414066705,1.466396306793421,43.56640670269658,18.39218814664893,3.4952876705210656,156781.9472517246,491558.22351306083,76.0,2,decelerate,4.050857719619719,7,16.66,1,15.632078,0,0,0,1,0
49,veh1,649.1457305260855,546.7930875687016,1.4696037530410668,43.56478322903784,11.686415018161238,-0.3191792886246727,151456.0545156214,474856.10936515,103.0,2,decelerate,9.685586961704484,19,16.66,1,15.632078,10,7,3,0,3
54,veh1,526.0168066030263,767.4699116900803,1.4680292819735699,43.56674911857255,9.132707743660246,3.2716943676851002,139657.29546811912,437865.20181612874,78.0,2,decelerate,11.099126112718995,10,16.66,1,15.632078,1,1,0,1,0
63,veh1,666.8090779773587,587.1086373175427,1.4698132074866281,43.56514903569099,7.30624896489522,-3.7675668066878814,160901.40969690878,504470.894868864,105.0,2,decelerate,11.560922691593042,5,26.3,1,18.766000000000002,12,9,3,2,1
38,veh1,594.8846547170806,657.6055356607447,1.4689068271209051,43.565771654581965,17.440821401769597,3.2480865398518013,148164.73719830604,464540.3687635245,70.0,2,decelerate,6.007589627372408,13,16.66,2,15.632078,4,1,3,1,0
14,veh1,0.0,0.0,0.0,0.0,0.0,0.0,165813.97483033626,519874.8074398402,83.0,0,Aucune,0.0,0,0.0,0,0.0,6,2,4,0,0
36,veh1,574.8430182792148,539.3793792329064,1.4686857047273543,43.56470418045418,6.8978621534402595,-1.4153237877186484,176220.74069144198,552499.4289576097,106.0,2,decelerate,9.925593704355705,6,27.78,5,18.766000000000002,10,8,2,3,1
67,veh1,483.74679166592824,801.2458654225678,1.4674983264106731,43.56704612074819,16.002523563042285,1.8865847517736256,141491.6878520946,443617.1675007148,83.0,2,decelerate,7.922277717915429,12,16.66,1,15.632078,4,2,2,2,2
32,veh1,616.5948387120242,569.0463594480103,1.4691957560143214,43.56497813485473,3.3057024520507055,-1.9120458821131026,147238.99626814987,461633.60145745665,101.0,2,decelerate,7.5069031452076596,19,27.78,4,18.766000000000002,9,3,6,0,2
14,veh1,0.0,0.0,0.0,0.0,0.0,0.0,161669.51299386035,506878.2871352525,107.0,0,Aucune,0.0,0,0.0,0,0.0,11,8,3,0,0
26,veh1,578.2247902390537,541.5953732509008,1.468727059806706,43.564724687357334,9.084017167599471,3.474963730333588,168245.34447021355,527492.834709539,106.0,2,decelerate,9.422295476126122,5,27.78,5,18.766000000000002,6,4,2,4,0
39,veh1,672.0639788516653,546.781768378518,1.4698874440012513,43.56478692506881,14.522354824407028,-2.1540365659166127,154487.9021798393,484358.5820816866,102.0,2,decelerate,12.673805040838381,20,16.66,1,15.632078,5,2,3,1,1
21,veh1,0.0,0.0,0.0,0.0,0.0,0.0,170466.26181039796,534460.3238458654,99.0,0,Aucune,0.0,0,0.0,0,0.0,10,4,6,0,0
24,veh1,613.9006143369784,566.8813190263071,1.4691628996586434,43.564958200730814,7.905612857367317,1.72207765356461,149907.26134841508,470002.5780886409,80.0,2,decelerate,9.359508465755221,7,27.78,4,18.766000000000002,6,2,4,0,2
66,veh1,547.5229278824868,727.1882816753537,1.4683046883263906,43.56639011246352,11.060792091079113,1.4513600210052378,157401.52382028318,493497.10911853873,99.0,2,decelerate,13.138090335418887,14,16.66,2,15.632078,10,2,8,1,1
56,veh1,536.276746582449,744.712975320388,1.4681614782594385,43.56654598617104,3.3235416062207497,0.298353657972525,139157.75336750704,436298.28563687444,84.0,2,decelerate,14.645317543060019,18,16.66,3,15.632078,2,1,1,1,1
12,veh1,0.0,0.0,0.0,0.0,0.0,0.0,164828.48410309936,516785.7543316805,78.0,0,Aucune,0.0,0,0.0,0,0.0,1,1,0,0,0
65,veh1,571.6847587162372,691.6215865034546,1.4686118897774179,43.56607398506048,13.734256784262914,1.8527864231685225,151962.50161606362,476442.838137328,101.0,2,decelerate,6.2544525776572435,5,16.66,2,15.632078,14,7,7,0,4
23,veh1,616.8357398224559,569.1496027810525,1.4691987144261118,43.564979104081274,6.294035558352057,-4.0,145052.66534618015,454781.44280655554,78.0,2,decelerate,14.399785532888767,15,27.78,2,18.766000000000002,1,1,0,0,2
13,veh1,0.0,0.0,0.0,0.0,0.0,0.0,161278.48741322328,505652.61728819326,102.0,0,Aucune,0.0,0,0.0,0,0.0,11,4,7,0,0
62,veh1,521.6842216873449,778.7665791340617,1.4679730727374556,43.566850080720045,9.149751873131313,3.991547276196938,148638.5970646417,466023.37466202234,92.0,2,decelerate,5.80200251102103,16,16.66,1,15.632078,7,3,4,1,0
68,veh1,523.3119025001115,774.8529453314853,1.4679941142706527,43.566815124271294,6.2362897196561,-3.188607662511253,130968.7259772572,410621.41466241964,97.0,2,decelerate,13.290503330088844,18,16.66,1,15.632078,4,4,0,2,1
58,veh1,601.3886844796048,648.5259037684132,1.4689894073659404,43.56569100743257,13.78802748195276,2.5579906420796963,170968.77489126747,536034.898651221,107.0,2,decelerate,3.1388836151396573,5,16.66,3,15.632078,14,6,8,2,1
30,veh1,676.8898195187717,580.2458229892408,1.4699395542576885,43.56508893403486,15.6741464792781,-2.7932267939958315,120145.49146364651,376691.67105159303,73.0,2,decelerate,11.045618826579476,13,26.3,1,18.766000000000002,0,0,0,1,0
52,veh1,523.6717054029367,773.987826819479,1.4679987655506932,43.56680739706053,7.800226671703928,-2.352220224032237,147641.87585598676,462900.3128435192,74.0,2,decelerate,13.857423403800027,8,16.66,1,15.632078,0,0,0,1,0
